Volatility 3 Framework 2.7.0

PID	Process	Offset	HandleValue	Type	GrantedAccess	Name
680	lsass.exe	0x820651f0	0x4c	Semaphore	0x100003	
680	lsass.exe	0x81ea5b68	0x50	Event	0x1f0003	
680	lsass.exe	0x81db9d20	0x54	Event	0x1f0003	
680	lsass.exe	0x81eb4f60	0x58	Semaphore	0x100003	
680	lsass.exe	0x82339e28	0x5c	Semaphore	0x100003	
680	lsass.exe	0xe1a66258	0x60	Key	0x20019	MACHINE\SOFTWARE\MICROSOFT\WINDOWS NT\CURRENTVERSION\DRIVERS32
680	lsass.exe	0x81ef5d20	0x64	Event	0x1f0003	DINPUTWINMM
680	lsass.exe	0x8225bb00	0x68	File	0x100001	\Device\KsecDD
680	lsass.exe	0x821052c0	0x6c	Event	0x1f0003	
680	lsass.exe	0x820651c0	0x70	Event	0x1f0003	
680	lsass.exe	0xe1a3b1e0	0x74	Key	0x20019	MACHINE\SOFTWARE\MICROSOFT\WINDOWS NT\CURRENTVERSION\DRIVERS32
680	lsass.exe	0x8208cf48	0x78	Semaphore	0x1f0003	shell.{A48F1A32-A340-11D1-BC6B-00A0C90312E1}
680	lsass.exe	0x8209a5a0	0x7c	Event	0x1f0003	userenv:  User Profile setup event
680	lsass.exe	0x8225b908	0x80	File	0x100020	\Device\HarddiskVolume1\WINDOWS\WinSxS\x86_Microsoft.Windows.Common-Controls_6595b64144ccf1df_6.0.2600.5512_x-ww_35d4ce83
680	lsass.exe	0x81e6fa90	0x84	Event	0x1f0003	
680	lsass.exe	0xe1a661f0	0x88	Key	0x2001f	MACHINE\SYSTEM\CONTROLSET001\CONTROL\LSA\SSPICACHE\MSAPSSPC.DLL
680	lsass.exe	0xe1adcc78	0x8c	Key	0x2001f	MACHINE\SYSTEM\CONTROLSET001\CONTROL\LSA\SSPICACHE\DIGEST.DLL
680	lsass.exe	0xe1a5d138	0x90	Key	0x2001f	MACHINE\SYSTEM\CONTROLSET001\CONTROL\LSA\SSPICACHE\MSNSSPC.DLL
680	lsass.exe	0x81eb8e28	0x94	Timer	0x1f0003	
680	lsass.exe	0x81e62d20	0x98	Event	0x21f0003	
680	lsass.exe	0x8223b020	0x9c	Thread	0x1f03ff	Tid 712 Pid 680
680	lsass.exe	0x820df8d8	0xa0	File	0x12019f	\Device\NamedPipe\net\NtControlPipe0
680	lsass.exe	0x821143a0	0xa4	IoCompletion	0x1f0003	
680	lsass.exe	0x81ee44d0	0xa8	Timer	0x1f0003	
680	lsass.exe	0x8222fda8	0xac	Thread	0x1f03ff	Tid 720 Pid 680
680	lsass.exe	0xe1af5e40	0xb0	Key	0x20019	MACHINE\SYSTEM\CONTROLSET001\CONTROL\LSA
680	lsass.exe	0x8206d800	0xb4	Event	0x1f0003	
680	lsass.exe	0x82232eb0	0xb8	Semaphore	0x21f0003	
680	lsass.exe	0x8206ca90	0xbc	Event	0x1f0003	
680	lsass.exe	0xe1a485c0	0xc0	Port	0x1f0001	SeLsaCommandPort
680	lsass.exe	0x81dddd50	0xc4	Event	0x2	SeLsaInitEvent
680	lsass.exe	0xe19d6020	0xc8	Port	0x1f0001	
680	lsass.exe	0xe16082e8	0xcc	Port	0x1f0001	
680	lsass.exe	0x81e6f660	0xd0	Semaphore	0x100003	
680	lsass.exe	0x821b4c20	0xd4	Semaphore	0x100003	
680	lsass.exe	0x821b53d0	0xd8	Semaphore	0x100003	
680	lsass.exe	0x820edd18	0xdc	Semaphore	0x100003	
680	lsass.exe	0x820ed8f0	0xe0	Semaphore	0x100003	
680	lsass.exe	0x820ed4c8	0xe4	Semaphore	0x100003	
680	lsass.exe	0x81db0c28	0xe8	Event	0x1f0003	
680	lsass.exe	0x81e6ed18	0xec	Semaphore	0x100003	
680	lsass.exe	0x81ef5f40	0xf0	Semaphore	0x100003	
680	lsass.exe	0xe19a7c78	0xf4	Key	0x6001d	MACHINE\SECURITY
680	lsass.exe	0xe1a65138	0xf8	Key	0x3001f	MACHINE\SECURITY\RXACT
680	lsass.exe	0x81ef5f10	0xfc	Event	0x1f0003	
680	lsass.exe	0x81da1288	0x100	Event	0x1f0003	
680	lsass.exe	0x81da1258	0x104	Event	0x1f0003	
680	lsass.exe	0xe1268f68	0x108	Port	0x1f0001	
680	lsass.exe	0x81e5b960	0x10c	Event	0x1f0003	
680	lsass.exe	0xe1a3b6d0	0x110	Key	0x2001f	MACHINE\SECURITY\POLICY
680	lsass.exe	0x820e7238	0x114	Semaphore	0x100003	
680	lsass.exe	0x82235660	0x118	Semaphore	0x100003	
680	lsass.exe	0x820e7200	0x11c	Semaphore	0x100003	
680	lsass.exe	0x820e71c8	0x120	Semaphore	0x100003	
680	lsass.exe	0x821a23d8	0x124	Event	0x1f0003	
680	lsass.exe	0x8221e6c8	0x128	Timer	0x1f0003	
680	lsass.exe	0xe1a36930	0x12c	Key	0x11	MACHINE\SYSTEM\CONTROLSET001\CONTROL\LSA\AUDIT\PERUSERAUDITING\SYSTEM
680	lsass.exe	0x820ec1c8	0x130	Semaphore	0x100003	
680	lsass.exe	0x821b61f8	0x134	Semaphore	0x100003	
680	lsass.exe	0x820ec200	0x138	Semaphore	0x100003	
680	lsass.exe	0xe1b59030	0x13c	Token	0xf01ff	
680	lsass.exe	0x821b61c0	0x140	Semaphore	0x100003	
680	lsass.exe	0x81e6f238	0x144	Semaphore	0x100003	
680	lsass.exe	0x81e6f200	0x148	Semaphore	0x100003	
680	lsass.exe	0x81e6f1c8	0x14c	Semaphore	0x100003	
680	lsass.exe	0x82235238	0x150	Semaphore	0x100003	
680	lsass.exe	0x82232208	0x154	Event	0x1f0003	
680	lsass.exe	0xe1a39fd8	0x158	Section	0xf0007	Debug.Memory.2a8
680	lsass.exe	0xe1ae77b0	0x15c	Key	0x20019	MACHINE\SYSTEM\CONTROLSET001\CONTROL\LSA\KERBEROS
680	lsass.exe	0x81e5dda8	0x160	Thread	0x1f03ff	Tid 740 Pid 680
680	lsass.exe	0x82326148	0x164	Semaphore	0x100003	
680	lsass.exe	0x82289098	0x168	File	0x12019f	\Device\WMIDataDevice
680	lsass.exe	0x81ebb198	0x16c	Event	0x1f0003	
680	lsass.exe	0x8205ef48	0x170	WmiGuid	0xa84	
680	lsass.exe	0x8225cc38	0x174	File	0x12019f	\Device\WMIDataDevice
680	lsass.exe	0x81e5dc38	0x178	Event	0x1f0003	
680	lsass.exe	0x81e70020	0x17c	Process	0x1f0fff	lsass.exe Pid 680
680	lsass.exe	0x81e5dc08	0x180	Event	0x1f0003	
680	lsass.exe	0x8230b260	0x184	Event	0x1f0003	
680	lsass.exe	0x8230b1e8	0x188	Semaphore	0x100003	
680	lsass.exe	0xe19ff7c0	0x18c	Key	0x2001f	MACHINE\SECURITY\POLICY
680	lsass.exe	0x821121c0	0x190	Semaphore	0x100003	
680	lsass.exe	0x82112188	0x194	Semaphore	0x100003	
680	lsass.exe	0x822c11b0	0x198	Semaphore	0x100003	
680	lsass.exe	0xe1a4aed8	0x19c	Key	0xf003f	MACHINE\SYSTEM\CONTROLSET001\CONTROL\LSA\KERBEROS\SIDCACHE
680	lsass.exe	0x822c1178	0x1a0	Semaphore	0x100003	
680	lsass.exe	0x822c1140	0x1a4	Semaphore	0x100003	
680	lsass.exe	0x8209b4e0	0x1a8	Semaphore	0x100003	
680	lsass.exe	0x8209b4a8	0x1ac	Semaphore	0x100003	
680	lsass.exe	0x8209b470	0x1b0	Semaphore	0x100003	
680	lsass.exe	0xe1afa890	0x1b4	Key	0x20019	MACHINE\SYSTEM\CONTROLSET001\CONTROL\LSA\KERBEROS\DOMAINS
680	lsass.exe	0x81ebb1c8	0x1b8	Event	0x1f0003	
680	lsass.exe	0x81ea8ac8	0x1bc	Semaphore	0x100003	
680	lsass.exe	0x8210b458	0x1c0	Semaphore	0x100003	
680	lsass.exe	0x8210b428	0x1c8	Event	0x1f0003	
680	lsass.exe	0xe1a65b00	0x1cc	Key	0xf003f	MACHINE\SYSTEM\CONTROLSET001\SERVICES\WINSOCK2\PARAMETERS\PROTOCOL_CATALOG9
680	lsass.exe	0x821b0260	0x1d0	Event	0x1f0003	
680	lsass.exe	0xe1afd330	0x1d4	Key	0xf003f	MACHINE\SYSTEM\CONTROLSET001\SERVICES\WINSOCK2\PARAMETERS\NAMESPACE_CATALOG5
680	lsass.exe	0x82281e58	0x1d8	File	0x1200a0	\Device\Tcp
680	lsass.exe	0x82230b38	0x1dc	File	0x120116	\Device\Tcp
680	lsass.exe	0x820ea200	0x1e0	File	0x1200a0	\Device\Ip
680	lsass.exe	0x81eb26a0	0x1e4	File	0x100003	\Device\Ip
680	lsass.exe	0x820d9578	0x1e8	File	0x1200a0	\Device\Ip
680	lsass.exe	0x822481d0	0x1ec	Semaphore	0x100003	
680	lsass.exe	0x81dae1d8	0x1f0	Event	0x100003	
680	lsass.exe	0x821a4850	0x1f4	Semaphore	0x100003	
680	lsass.exe	0xe1b46b40	0x1f8	Key	0x20019	MACHINE\SYSTEM\CONTROLSET001\SERVICES\TCPIP\LINKAGE
680	lsass.exe	0xe1a6a4f8	0x1fc	Key	0x20019	MACHINE\SYSTEM\CONTROLSET001\SERVICES\TCPIP\PARAMETERS
680	lsass.exe	0xe1b33350	0x200	Key	0x20019	MACHINE\SYSTEM\CONTROLSET001\SERVICES\NETBT\PARAMETERS\INTERFACES
680	lsass.exe	0xe1b3bbe0	0x204	Key	0x20019	MACHINE\SYSTEM\CONTROLSET001\SERVICES\NETBT\PARAMETERS
680	lsass.exe	0xe1b42b28	0x208	Key	0x20019	MACHINE\SYSTEM\CONTROLSET001\CONTROL\LSA
680	lsass.exe	0x8205df48	0x20c	WmiGuid	0xa84	
680	lsass.exe	0xe1b391b8	0x210	Key	0x20019	MACHINE\SYSTEM\CONTROLSET001\CONTROL\LSA\MSV1_0
680	lsass.exe	0x82235eb0	0x214	Semaphore	0x100003	
680	lsass.exe	0x81ea8b00	0x218	Semaphore	0x100003	
680	lsass.exe	0x82112150	0x21c	Semaphore	0x100003	
680	lsass.exe	0x82326180	0x220	Semaphore	0x100003	
680	lsass.exe	0x820d44b0	0x224	Semaphore	0x100003	
680	lsass.exe	0x82298170	0x228	Semaphore	0x100003	
680	lsass.exe	0x821a19a8	0x22c	Semaphore	0x100003	
680	lsass.exe	0x821a1970	0x230	Semaphore	0x100003	
680	lsass.exe	0xe1b376b0	0x234	Key	0x2001f	MACHINE\SECURITY\POLICY
680	lsass.exe	0x8220e238	0x238	Semaphore	0x100003	
680	lsass.exe	0xe1afd810	0x23c	Token	0x600fe	
680	lsass.exe	0x82299ea8	0x240	Semaphore	0x100003	
680	lsass.exe	0x82251708	0x244	Event	0x1f0003	
680	lsass.exe	0x82114648	0x248	File	0x120196	\Device\HarddiskVolume1\WINDOWS\Debug\PASSWD.LOG
680	lsass.exe	0x81e631d0	0x24c	Semaphore	0x100003	
680	lsass.exe	0x821b2258	0x250	Semaphore	0x100003	
680	lsass.exe	0x821b2220	0x254	Semaphore	0x100003	
680	lsass.exe	0x821b21e8	0x258	Semaphore	0x100003	
680	lsass.exe	0x8227db18	0x25c	Event	0x1f0003	
680	lsass.exe	0x8209f2f0	0x260	Event	0x1f0003	
680	lsass.exe	0x8227dae0	0x264	Semaphore	0x100003	
680	lsass.exe	0x8227daa8	0x268	Semaphore	0x100003	
680	lsass.exe	0x8227da70	0x26c	Semaphore	0x100003	
680	lsass.exe	0x82252348	0x270	Semaphore	0x100003	
680	lsass.exe	0x82114bb0	0x274	IoCompletion	0x1f0003	
680	lsass.exe	0x82259f68	0x278	Event	0x1f0003	crypt32LogoffEvent
680	lsass.exe	0x8224b580	0x27c	Event	0x1f0003	
680	lsass.exe	0xe1a555c8	0x280	Key	0x20019	MACHINE\SYSTEM\CONTROLSET001\CONTROL\SECURITYPROVIDERS\WDIGEST
680	lsass.exe	0x81eab6d8	0x284	IoCompletion	0x1f0003	
680	lsass.exe	0x82114bb0	0x288	IoCompletion	0x1f0003	
680	lsass.exe	0x81ea8ca8	0x294	Event	0x1f0003	
680	lsass.exe	0x820d7700	0x298	Thread	0x1f03ff	Tid 760 Pid 680
680	lsass.exe	0xe16e2bb8	0x29c	Port	0x1f0001	audit
680	lsass.exe	0x81f42770	0x2a4	File	0x12019f	\Device\NamedPipe\lsass
680	lsass.exe	0xe1af6870	0x2a8	Port	0x1f0001	securityevent
680	lsass.exe	0x81f37500	0x2ac	Thread	0x1f03ff	Tid 1132 Pid 680
680	lsass.exe	0x81f4b1c8	0x2b0	File	0x12019f	\Device\NamedPipe\lsass
680	lsass.exe	0x820e46d0	0x2b4	Thread	0x1f03ff	Tid 772 Pid 680
680	lsass.exe	0x81da5300	0x2b8	File	0x12019f	\Device\KsecDD
680	lsass.exe	0xe1b41768	0x2bc	Port	0x1f0001	LsaAuthenticationPort
680	lsass.exe	0xe1b69468	0x2c0	Port	0x1f0001	
680	lsass.exe	0x81e70020	0x2c4	Process	0x478	lsass.exe Pid 680
680	lsass.exe	0xe1b43f68	0x2c8	Port	0x1f0001	
680	lsass.exe	0x81da5650	0x2cc	Process	0x478	winlogon.exe Pid 624
680	lsass.exe	0xe1af9400	0x2d0	Port	0x1f0001	
680	lsass.exe	0x81da5650	0x2d4	Process	0x478	winlogon.exe Pid 624
680	lsass.exe	0x8225c2c0	0x2d8	Semaphore	0x21f0003	
680	lsass.exe	0x8230ebb8	0x2dc	Event	0x1f0003	LSA_RPC_SERVER_ACTIVE
680	lsass.exe	0x8229b8c0	0x2e0	Event	0x1f0003	
680	lsass.exe	0xe1b49e40	0x2e4	Key	0x11	MACHINE\SOFTWARE\MICROSOFT\CRYPTOGRAPHY\PROTECT\PROVIDERS\DF9D8CD0-1501-11D1-8C7A-00C04FC297EB
680	lsass.exe	0x820d7598	0x2e8	Event	0x1f0003	
680	lsass.exe	0xe1b39290	0x2ec	Port	0x1f0001	protected_storage
680	lsass.exe	0x8225c4a8	0x2f8	File	0x12019f	\Device\NamedPipe\protected_storage
680	lsass.exe	0x822cbb30	0x2fc	File	0x12019f	\Device\NamedPipe\protected_storage
680	lsass.exe	0x821622d0	0x300	Event	0x1f0003	
680	lsass.exe	0xe1b531b8	0x304	Port	0x1f0001	
680	lsass.exe	0x81e70020	0x308	Process	0x478	lsass.exe Pid 680
680	lsass.exe	0xe1b4c368	0x30c	Port	0x1f0001	
680	lsass.exe	0x81e70020	0x310	Process	0x478	lsass.exe Pid 680
680	lsass.exe	0x821622d0	0x314	Event	0x1f0003	
680	lsass.exe	0x821622d0	0x318	Event	0x1f0003	
680	lsass.exe	0x820e9238	0x31c	Semaphore	0x100003	
680	lsass.exe	0x81ea0560	0x320	Semaphore	0x100003	
680	lsass.exe	0x82162298	0x324	Semaphore	0x21f0003	
680	lsass.exe	0x82252238	0x328	Semaphore	0x100003	
680	lsass.exe	0xe1b68810	0x32c	Port	0x1f0001	
680	lsass.exe	0x823c8830	0x330	Process	0x478	System Pid 4
680	lsass.exe	0x822631f0	0x334	Event	0x1f0003	
680	lsass.exe	0x82339ed0	0x338	Semaphore	0x100003	
680	lsass.exe	0x8209a6a0	0x33c	Event	0x1f0003	
680	lsass.exe	0x8209a670	0x340	Event	0x1f0003	
680	lsass.exe	0x8225e288	0x344	Semaphore	0x100003	
680	lsass.exe	0x8225e250	0x348	Semaphore	0x100003	
680	lsass.exe	0xe1b2b508	0x34c	Key	0x2001f	MACHINE\SAM\SAM
680	lsass.exe	0xe1b41e40	0x350	Key	0x3001f	MACHINE\SAM\SAM\RXACT
680	lsass.exe	0xe1b471d8	0x354	Key	0x2001f	MACHINE\SAM\SAM\DOMAINS\BUILTIN
680	lsass.exe	0xe1af51e0	0x358	Key	0x2001f	MACHINE\SAM\SAM\DOMAINS\ACCOUNT
680	lsass.exe	0xe16038d8	0x35c	Token	0xf01ff	
680	lsass.exe	0x81fd63d0	0x360	Event	0x1f0003	
680	lsass.exe	0x8228b388	0x364	Event	0x1f0003	
680	lsass.exe	0x8228b348	0x368	Mutant	0x1f0001	
680	lsass.exe	0x8228b318	0x36c	Event	0x1f0003	
680	lsass.exe	0x8228b2d8	0x370	Mutant	0x1f0001	
680	lsass.exe	0x81ef72a8	0x374	Event	0x1f0003	
680	lsass.exe	0x81ef7268	0x378	Mutant	0x1f0001	
680	lsass.exe	0x81e6d9b8	0x37c	Event	0x100002	SAM_SERVICE_STARTED
680	lsass.exe	0x81f8a5e8	0x380	File	0x12019f	\Device\NamedPipe\lsass
680	lsass.exe	0x820e0d78	0x384	Event	0x1f0003	
680	lsass.exe	0xe1b711a0	0x388	Port	0x1f0001	
680	lsass.exe	0x81dda2f8	0x38c	WmiGuid	0xa84	
680	lsass.exe	0x8224bb48	0x390	Thread	0x1f03ff	Tid 716 Pid 680
680	lsass.exe	0x81da47f0	0x394	WmiGuid	0xa84	
680	lsass.exe	0x81dabcb8	0x398	WmiGuid	0xa84	
680	lsass.exe	0x82073020	0x39c	Process	0x478	services.exe Pid 668
680	lsass.exe	0x821ab868	0x3a0	Event	0x1f0003	
680	lsass.exe	0xe1afe3b0	0x3ac	Port	0x1f0001	
680	lsass.exe	0x81f9c8b8	0x3b4	Thread	0x1f03ff	Tid 1072 Pid 680
680	lsass.exe	0xe12f60c8	0x3b8	Key	0x20019	MACHINE\SYSTEM\CONTROLSET001\CONTROL\LSA
680	lsass.exe	0xe1b47708	0x3bc	Port	0x1f0001	
680	lsass.exe	0x81db8da0	0x3c0	Process	0x478	svchost.exe Pid 856
680	lsass.exe	0xe1b63df0	0x3c4	Port	0x1f0001	
680	lsass.exe	0x81db8da0	0x3c8	Process	0x478	svchost.exe Pid 856
680	lsass.exe	0xe1b99468	0x3cc	Port	0x1f0001	
680	lsass.exe	0x82073020	0x3d0	Process	0x478	services.exe Pid 668
680	lsass.exe	0xe1bbe5e0	0x3d4	Port	0x1f0001	
680	lsass.exe	0xe1b9c9a0	0x3d8	Token	0xf01ff	
680	lsass.exe	0x81da5650	0x3dc	Process	0x478	winlogon.exe Pid 624
680	lsass.exe	0xe1bba4f0	0x3e0	Port	0x1f0001	
680	lsass.exe	0x81ef3fb8	0x3e4	Event	0x1f0003	
680	lsass.exe	0xe1ba0b58	0x3e8	Key	0x2020019	USER
680	lsass.exe	0x820df8a0	0x3ec	Event	0x1f0003	
680	lsass.exe	0x821624d0	0x3f0	Thread	0x1f03ff	Tid 708 Pid 680
680	lsass.exe	0x820df870	0x3f4	Event	0x1f0003	
680	lsass.exe	0xe1bdbf68	0x3f8	Port	0x1f0001	
680	lsass.exe	0xe1bad840	0x400	Port	0x1f0001	
680	lsass.exe	0x81e61da0	0x404	Process	0x478	svchost.exe Pid 940
680	lsass.exe	0x81f59020	0x408	Event	0x1f0003	
680	lsass.exe	0xe1bc2ca8	0x410	Token	0xf01ff	
680	lsass.exe	0x822843e8	0x414	Process	0x478	svchost.exe Pid 1032
680	lsass.exe	0x8226f8e8	0x418	Event	0x1f0003	
680	lsass.exe	0x81f9dda8	0x41c	Thread	0x1f03ff	Tid 1296 Pid 680
680	lsass.exe	0x8224bec0	0x420	Event	0x1f0003	
680	lsass.exe	0x820ec7e8	0x424	Process	0x478	explorer.exe Pid 1196
680	lsass.exe	0x81e6b660	0x428	Process	0x478	VMwareUser.exe Pid 1356
680	lsass.exe	0x81eb38e0	0x430	Event	0x100003	
680	lsass.exe	0xe1e7c798	0x434	Port	0x1f0001	
680	lsass.exe	0x81c97420	0x438	Event	0x1f0003	
680	lsass.exe	0x8205d098	0x448	Event	0x100003	
680	lsass.exe	0x8205da90	0x450	Event	0x100003	
680	lsass.exe	0x81da5650	0x454	Process	0x478	winlogon.exe Pid 624
680	lsass.exe	0xe1206290	0x458	Port	0x1f0001	
680	lsass.exe	0x81c26d20	0x45c	File	0x12019f	\Device\NamedPipe\lsass
680	lsass.exe	0x81dcb0a8	0x468	Event	0x1f0003	
680	lsass.exe	0x822bdb18	0x46c	Thread	0x1f03ff	Tid 1344 Pid 680
680	lsass.exe	0x82086660	0x470	Event	0x100003	
680	lsass.exe	0xe1e3ddf0	0x474	Port	0x1f0001	
680	lsass.exe	0x822843e8	0x478	Process	0x478	svchost.exe Pid 1032
680	lsass.exe	0xe1ef6850	0x47c	Port	0x1f0001	
680	lsass.exe	0x822843e8	0x480	Process	0x478	svchost.exe Pid 1032
680	lsass.exe	0xe1f27df0	0x484	Port	0x1f0001	
680	lsass.exe	0x81e5b020	0x488	Event	0x100003	
680	lsass.exe	0x822843e8	0x48c	Process	0x478	svchost.exe Pid 1032
680	lsass.exe	0xe1bbfde0	0x490	Port	0x1f0001	
680	lsass.exe	0x81ff7020	0x494	Process	0x478	svchost.exe Pid 1200
680	lsass.exe	0x82264f58	0x49c	Event	0x1f0003	
680	lsass.exe	0x821137b8	0x4a0	File	0x12019f	\Device\IPSEC
680	lsass.exe	0x8230b2d0	0x4a4	WmiGuid	0xa84	
680	lsass.exe	0x81ecd188	0x4a8	Event	0x1f0003	
680	lsass.exe	0x81e0e8b0	0x4ac	Thread	0x1f03ff	Tid 1608 Pid 680
680	lsass.exe	0x81e63f68	0x4b0	Event	0x1f0003	IPSEC_POLICY_CHANGE_EVENT
680	lsass.exe	0x821a5720	0x4b4	Event	0x1f0003	
680	lsass.exe	0x81e0e678	0x4b8	Event	0x1f0003	
680	lsass.exe	0x8205d5d8	0x4bc	Event	0x1f0003	IPSEC_POLICY_CHANGE_NOTIFY
680	lsass.exe	0x81e08210	0x4c0	Event	0x1f0003	
680	lsass.exe	0x81e67d40	0x4c4	Event	0x1f0003	IPSEC_GP_REFRESH_EVENT
680	lsass.exe	0x81e0e8b0	0x4c8	Thread	0x1f03ff	Tid 1608 Pid 680
680	lsass.exe	0x81e62d90	0x4cc	Event	0x1f0003	
680	lsass.exe	0x821b5df8	0x4d0	Event	0x1f0003	
680	lsass.exe	0x81e62df8	0x4d4	File	0x1f01ff	\Device\Afd\Endpoint
680	lsass.exe	0x821b5dc8	0x4d8	Event	0x1f0003	
680	lsass.exe	0x821b5d98	0x4dc	Event	0x1f0003	
680	lsass.exe	0x820f05d8	0x4e0	File	0x1200a0	\Device\Tcp
680	lsass.exe	0x822843e8	0x4e4	Process	0x478	svchost.exe Pid 1032
680	lsass.exe	0xe1bdac50	0x4e8	Port	0x1f0001	
680	lsass.exe	0x81cb9cb0	0x4ec	Event	0x1f0003	
680	lsass.exe	0x821a83f8	0x4f0	Event	0x1f0003	PS_SERVICE_STARTED
680	lsass.exe	0x8229a5d0	0x4f4	Event	0x1f0003	
680	lsass.exe	0xe1edef10	0x4f8	Token	0xf01ff	
680	lsass.exe	0x81ca41d8	0x4fc	Event	0x1f0003	
680	lsass.exe	0x81fe19d8	0x500	Event	0x1f0003	
680	lsass.exe	0x81df3578	0x504	Event	0x1f0003	
680	lsass.exe	0x81ca0c78	0x508	Event	0x1f0003	
680	lsass.exe	0x81fe1788	0x50c	File	0x12019f	\Device\IPSEC
680	lsass.exe	0xe1f189e0	0x510	Key	0x11	MACHINE\SOFTWARE\POLICIES\MICROSOFT\WINDOWS\IPSEC
680	lsass.exe	0x81fe0d78	0x514	Event	0x1f0003	
680	lsass.exe	0xe1bf4eb8	0x518	Key	0x20019	MACHINE\SOFTWARE\MICROSOFT\NETWORKACCESSPROTECTION\NAPCLIENT
680	lsass.exe	0x81fe0ce8	0x51c	File	0x1f01ff	\Device\Udp
680	lsass.exe	0x822e8a00	0x520	File	0x1f01ff	\Device\Afd\Endpoint
680	lsass.exe	0x81fe5e38	0x524	Event	0x1f0003	
680	lsass.exe	0xe20e25e0	0x528	Port	0x1f0001	
680	lsass.exe	0x82276d30	0x52c	Event	0x1f0003	
680	lsass.exe	0x81eda5e0	0x530	Thread	0x1f03ff	Tid 1760 Pid 680
680	lsass.exe	0x81dad128	0x548	File	0x1f01ff	\Device\Afd\Endpoint
680	lsass.exe	0x81df57b0	0x54c	File	0x1f01ff	\Device\Udp
680	lsass.exe	0xe11e2578	0x550	Key	0x20019	MACHINE\SYSTEM\CONTROLSET001\CONTROL\SECURITYPROVIDERS\SCHANNEL
680	lsass.exe	0x822aa368	0x554	Event	0x1f0003	
680	lsass.exe	0x820601a0	0x558	Event	0x1f0003	
680	lsass.exe	0x8229b9f0	0x55c	Event	0x1f0003	
680	lsass.exe	0x8229ba20	0x560	Event	0x100003	
680	lsass.exe	0x820de2c0	0x564	File	0x1f01ff	\Device\Afd\Endpoint
680	lsass.exe	0x81da4280	0x568	File	0x1f01ff	\Device\RawIp\255
680	lsass.exe	0x81e7dc18	0x56c	Thread	0x1f03ff	Tid 1764 Pid 680
680	lsass.exe	0x822e6cc8	0x570	Event	0x1f0003	
680	lsass.exe	0x822722d0	0x574	Thread	0x1f03ff	Tid 1768 Pid 680
680	lsass.exe	0x81e65f68	0x578	Timer	0x1f0003	
680	lsass.exe	0x8220ea80	0x57c	Thread	0x1f03ff	Tid 1772 Pid 680
680	lsass.exe	0x81ed1130	0x580	Event	0x1f0003	
680	lsass.exe	0xe1f50eb0	0x584	Port	0x1f0001	
680	lsass.exe	0xe1b4c2b0	0x588	Port	0x1f0001	
680	lsass.exe	0x81fe52d0	0x58c	Process	0x478	vmtoolsd.exe Pid 1664
680	lsass.exe	0x82236668	0x590	Thread	0x1f03ff	Tid 1268 Pid 680
680	lsass.exe	0x81ed0f88	0x598	Semaphore	0x100003	
680	lsass.exe	0xe1b4c020	0x59c	Port	0x1f0001	
680	lsass.exe	0x822843e8	0x5a0	Process	0x478	svchost.exe Pid 1032
680	lsass.exe	0x81ef3fe8	0x5a4	Semaphore	0x100003	
680	lsass.exe	0x81eb4850	0x5a8	Event	0x100000	userenv: User Group Policy has been applied
680	lsass.exe	0x81f6dd08	0x5ac	Event	0x1f0003	
680	lsass.exe	0xe108f940	0x5b4	Token	0xf01ff	
680	lsass.exe	0x81e6a330	0x5b8	Event	0x21f0003	
680	lsass.exe	0x81ebeaf8	0x5bc	Event	0x1f0003	
680	lsass.exe	0x8210e0c8	0x5c0	Event	0x100000	userenv: Machine Group Policy has been applied
844	vmacthlp.exe	0xe10096e0	0x4	KeyedEvent	0xf0003	CritSecOutOfMemoryEvent
844	vmacthlp.exe	0xe16008f8	0x8	Directory	0x3	KnownDlls
844	vmacthlp.exe	0x8208cf48	0xc	Semaphore	0x1f0003	shell.{A48F1A32-A340-11D1-BC6B-00A0C90312E1}
844	vmacthlp.exe	0x81eec330	0x10	File	0x100020	\Device\HarddiskVolume1\WINDOWS\WinSxS\x86_Microsoft.VC80.CRT_1fc8b3b9a1e18e3b_8.0.50727.4027_x-ww_e69378d0
844	vmacthlp.exe	0xe1613978	0x14	Directory	0xf000f	Windows
844	vmacthlp.exe	0xe1b6c1b8	0x18	Port	0x21f0001	
844	vmacthlp.exe	0x81ea5b98	0x1c	Semaphore	0x100003	
844	vmacthlp.exe	0x8206c660	0x20	Semaphore	0x100003	
844	vmacthlp.exe	0xe1b35cb8	0x24	Key	0x20f003f	MACHINE
844	vmacthlp.exe	0x820a22d0	0x28	Event	0x21f0003	
844	vmacthlp.exe	0x81d9c670	0x2c	WindowStation	0xf016e	Service-0x0-3e7$
844	vmacthlp.exe	0x822563f0	0x30	Desktop	0xf00cf	Default
844	vmacthlp.exe	0x81d9c670	0x34	WindowStation	0xf016e	Service-0x0-3e7$
844	vmacthlp.exe	0x822aa818	0x38	File	0x100001	\Device\KsecDD
844	vmacthlp.exe	0xe1623538	0x3c	Directory	0x2000f	BaseNamedObjects
844	vmacthlp.exe	0x820da708	0x40	File	0x12019f	\Device\NamedPipe\net\NtControlPipe1
844	vmacthlp.exe	0x820a2560	0x44	Event	0x1f0003	
844	vmacthlp.exe	0x820dae60	0x48	Event	0x1f0003	
844	vmacthlp.exe	0x820daac8	0x4c	Event	0x1f0003	
