Volatility 3 Framework 2.7.0

Virtual	Physical	Size	Offset in File	File output
0xc6e70000	0xaec0000	0x1000	0x3221000	Disabled
0xc6e71000	0xac01000	0xf000	0x3222000	Disabled
0xc6e80000	0xabd0000	0x1000	0x3231000	Disabled
0xc6e81000	0xab91000	0x14000	0x3232000	Disabled
0xc6e95000	0xabe5000	0x5000	0x3246000	Disabled
0xc6e9a000	0xabaa000	0x4000	0x324b000	Disabled
0xc6e9e000	0xab6e000	0xc000	0x324f000	Disabled
0xc6eaa000	0xabba000	0x4000	0x325b000	Disabled
0xc6eae000	0xab7e000	0x2000	0x325f000	Disabled
0xc6eb0000	0xaf00000	0x1000	0x3261000	Disabled
0xc6eb1000	0xac41000	0xf000	0x3262000	Disabled
0xc6ec0000	0xac10000	0x1000	0x3271000	Disabled
0xc6ec1000	0xabd1000	0x14000	0x3272000	Disabled
0xc6ed5000	0xac25000	0x5000	0x3286000	Disabled
0xc6eda000	0xabea000	0x4000	0x328b000	Disabled
0xc6ede000	0xabae000	0xc000	0x328f000	Disabled
0xc6eea000	0xabfa000	0x4000	0x329b000	Disabled
0xc6eee000	0xabbe000	0x2000	0x329f000	Disabled
0xc6ef0000	0xaf40000	0x1000	0x32a1000	Disabled
0xc6ef1000	0xac81000	0xf000	0x32a2000	Disabled
0xc6f00000	0xac50000	0x1000	0x32b1000	Disabled
0xc6f01000	0xac11000	0x14000	0x32b2000	Disabled
0xc6f15000	0xac65000	0x5000	0x32c6000	Disabled
0xc6f1a000	0xac2a000	0x4000	0x32cb000	Disabled
0xc6f1e000	0xabee000	0xc000	0x32cf000	Disabled
0xc6f2a000	0xac3a000	0x4000	0x32db000	Disabled
0xc6f2e000	0xabfe000	0x2000	0x32df000	Disabled
0xc6f30000	0xaf80000	0x1000	0x32e1000	Disabled
0xc6f31000	0xacc1000	0xf000	0x32e2000	Disabled
0xc6f40000	0xac90000	0x1000	0x32f1000	Disabled
0xc6f41000	0xac51000	0x14000	0x32f2000	Disabled
0xc6f55000	0xaca5000	0x5000	0x3306000	Disabled
0xc6f5a000	0xac6a000	0x4000	0x330b000	Disabled
0xc6f5e000	0xac2e000	0xc000	0x330f000	Disabled
0xc6f6a000	0xac7a000	0x4000	0x331b000	Disabled
0xc6f6e000	0xac3e000	0x2000	0x331f000	Disabled
0xc6f70000	0xafc0000	0x1000	0x3321000	Disabled
0xc6f71000	0xad01000	0xf000	0x3322000	Disabled
0xc6f80000	0xacd0000	0x1000	0x3331000	Disabled
0xc6f81000	0xac91000	0x14000	0x3332000	Disabled
0xc6f95000	0xace5000	0x5000	0x3346000	Disabled
0xc6f9a000	0xacaa000	0x4000	0x334b000	Disabled
0xc6f9e000	0xac6e000	0xc000	0x334f000	Disabled
0xc6faa000	0xacba000	0x4000	0x335b000	Disabled
0xc6fae000	0xac7e000	0x2000	0x335f000	Disabled
0xc6fb0000	0xb000000	0x1000	0x3361000	Disabled
0xc6fb1000	0xad41000	0xf000	0x3362000	Disabled
0xc6fc0000	0xad10000	0x1000	0x3371000	Disabled
0xc6fc1000	0xacd1000	0x14000	0x3372000	Disabled
0xc6fd5000	0xad25000	0x5000	0x3386000	Disabled
0xc6fda000	0xacea000	0x4000	0x338b000	Disabled
0xc6fde000	0xacae000	0xc000	0x338f000	Disabled
0xc6fea000	0xacfa000	0x4000	0x339b000	Disabled
0xc6fee000	0xacbe000	0x2000	0x339f000	Disabled
0xc6ff0000	0xb040000	0x1000	0x33a1000	Disabled
0xc6ff1000	0xad81000	0xf000	0x33a2000	Disabled
0xc7000000	0xad50000	0x1000	0x33b1000	Disabled
0xc7001000	0xad11000	0x14000	0x33b2000	Disabled
0xc7015000	0xad65000	0x5000	0x33c6000	Disabled
0xc701a000	0xad2a000	0x4000	0x33cb000	Disabled
0xc701e000	0xacee000	0xc000	0x33cf000	Disabled
0xc702a000	0xad3a000	0x4000	0x33db000	Disabled
0xc702e000	0xacfe000	0x2000	0x33df000	Disabled
0xc7030000	0xb080000	0x1000	0x33e1000	Disabled
0xc7031000	0xadc1000	0xf000	0x33e2000	Disabled
0xc7040000	0xad90000	0x1000	0x33f1000	Disabled
0xc7041000	0xad51000	0x14000	0x33f2000	Disabled
0xc7055000	0xada5000	0x5000	0x3406000	Disabled
0xc705a000	0xad6a000	0x4000	0x340b000	Disabled
0xc705e000	0xad2e000	0xc000	0x340f000	Disabled
0xc706a000	0xad7a000	0x4000	0x341b000	Disabled
0xc706e000	0xad3e000	0x2000	0x341f000	Disabled
0xc7070000	0xb0c0000	0x1000	0x3421000	Disabled
0xc7071000	0xae01000	0xf000	0x3422000	Disabled
0xc7080000	0xadd0000	0x1000	0x3431000	Disabled
0xc7081000	0xad91000	0x14000	0x3432000	Disabled
0xc7095000	0xade5000	0x5000	0x3446000	Disabled
0xc709a000	0xadaa000	0x4000	0x344b000	Disabled
0xc709e000	0xad6e000	0xc000	0x344f000	Disabled
0xc70aa000	0xadba000	0x4000	0x345b000	Disabled
0xc70ae000	0xad7e000	0x2000	0x345f000	Disabled
0xc70b0000	0xb100000	0x1000	0x3461000	Disabled
0xc70b1000	0xae41000	0xf000	0x3462000	Disabled
0xc70c0000	0xae10000	0x1000	0x3471000	Disabled
0xc70c1000	0xadd1000	0x14000	0x3472000	Disabled
0xc70d5000	0xae25000	0x5000	0x3486000	Disabled
0xc70da000	0xadea000	0x4000	0x348b000	Disabled
0xc70de000	0xadae000	0xc000	0x348f000	Disabled
0xc70ea000	0xadfa000	0x4000	0x349b000	Disabled
0xc70ee000	0xadbe000	0x2000	0x349f000	Disabled
0xc70f0000	0xb140000	0x1000	0x34a1000	Disabled
0xc70f1000	0xae81000	0xf000	0x34a2000	Disabled
0xc7100000	0xae50000	0x1000	0x34b1000	Disabled
0xc7101000	0xae11000	0x14000	0x34b2000	Disabled
0xc7115000	0xae65000	0x5000	0x34c6000	Disabled
0xc711a000	0xae2a000	0x4000	0x34cb000	Disabled
0xc711e000	0xadee000	0xc000	0x34cf000	Disabled
0xc712a000	0xae3a000	0x4000	0x34db000	Disabled
0xc712e000	0xadfe000	0x2000	0x34df000	Disabled
0xc7130000	0xb180000	0x1000	0x34e1000	Disabled
0xc7131000	0xaec1000	0xf000	0x34e2000	Disabled
0xc7140000	0xae90000	0x1000	0x34f1000	Disabled
0xc7141000	0xae51000	0x14000	0x34f2000	Disabled
0xc7155000	0xaea5000	0x5000	0x3506000	Disabled
0xc715a000	0xae6a000	0x4000	0x350b000	Disabled
0xc715e000	0xae2e000	0xc000	0x350f000	Disabled
0xc716a000	0xae7a000	0x4000	0x351b000	Disabled
0xc716e000	0xae3e000	0x2000	0x351f000	Disabled
0xc7170000	0xb1c0000	0x1000	0x3521000	Disabled
0xc7171000	0xaf01000	0xf000	0x3522000	Disabled
0xc7180000	0xaed0000	0x1000	0x3531000	Disabled
0xc7181000	0xae91000	0x14000	0x3532000	Disabled
0xc7195000	0xaee5000	0x5000	0x3546000	Disabled
0xc719a000	0xaeaa000	0x4000	0x354b000	Disabled
0xc719e000	0xae6e000	0xc000	0x354f000	Disabled
0xc71aa000	0xaeba000	0x4000	0x355b000	Disabled
0xc71ae000	0xae7e000	0x2000	0x355f000	Disabled
0xc71b0000	0xb200000	0x1000	0x3561000	Disabled
0xc71b1000	0xaf41000	0xf000	0x3562000	Disabled
0xc71c0000	0xaf10000	0x1000	0x3571000	Disabled
0xc71c1000	0xaed1000	0x14000	0x3572000	Disabled
0xc71d5000	0xaf25000	0x5000	0x3586000	Disabled
0xc71da000	0xaeea000	0x4000	0x358b000	Disabled
0xc71de000	0xaeae000	0xc000	0x358f000	Disabled
0xc71ea000	0xaefa000	0x4000	0x359b000	Disabled
0xc71ee000	0xaebe000	0x2000	0x359f000	Disabled
0xc71f0000	0xb240000	0x1000	0x35a1000	Disabled
0xc71f1000	0xaf81000	0xf000	0x35a2000	Disabled
0xc7200000	0xaf50000	0x1000	0x35b1000	Disabled
0xc7201000	0xaf11000	0x14000	0x35b2000	Disabled
0xc7215000	0xaf65000	0x5000	0x35c6000	Disabled
0xc721a000	0xaf2a000	0x4000	0x35cb000	Disabled
0xc721e000	0xaeee000	0xc000	0x35cf000	Disabled
0xc722a000	0xaf3a000	0x4000	0x35db000	Disabled
0xc722e000	0xaefe000	0x2000	0x35df000	Disabled
0xc7230000	0xb280000	0x1000	0x35e1000	Disabled
0xc7231000	0xafc1000	0xf000	0x35e2000	Disabled
0xc7240000	0xaf90000	0x1000	0x35f1000	Disabled
0xc7241000	0xaf51000	0x14000	0x35f2000	Disabled
0xc7255000	0xafa5000	0x5000	0x3606000	Disabled
0xc725a000	0xaf6a000	0x4000	0x360b000	Disabled
0xc725e000	0xaf2e000	0xc000	0x360f000	Disabled
0xc726a000	0xaf7a000	0x4000	0x361b000	Disabled
0xc726e000	0xaf3e000	0x2000	0x361f000	Disabled
0xc7270000	0xb2c0000	0x1000	0x3621000	Disabled
0xc7271000	0xb001000	0xf000	0x3622000	Disabled
0xc7280000	0xafd0000	0x1000	0x3631000	Disabled
0xc7281000	0xaf91000	0x14000	0x3632000	Disabled
0xc7295000	0xafe5000	0x5000	0x3646000	Disabled
0xc729a000	0xafaa000	0x4000	0x364b000	Disabled
0xc729e000	0xaf6e000	0xc000	0x364f000	Disabled
0xc72aa000	0xafba000	0x4000	0x365b000	Disabled
0xc72ae000	0xaf7e000	0x2000	0x365f000	Disabled
0xc72b0000	0xb300000	0x1000	0x3661000	Disabled
0xc72b1000	0xb041000	0xf000	0x3662000	Disabled
0xc72c0000	0xb010000	0x1000	0x3671000	Disabled
0xc72c1000	0xafd1000	0x14000	0x3672000	Disabled
0xc72d5000	0xb025000	0x5000	0x3686000	Disabled
0xc72da000	0xafea000	0x4000	0x368b000	Disabled
0xc72de000	0xafae000	0xc000	0x368f000	Disabled
0xc72ea000	0xaffa000	0x4000	0x369b000	Disabled
0xc72ee000	0xafbe000	0x2000	0x369f000	Disabled
0xc72f0000	0xb340000	0x1000	0x36a1000	Disabled
0xc72f1000	0xb081000	0xf000	0x36a2000	Disabled
0xc7300000	0xb050000	0x1000	0x36b1000	Disabled
0xc7301000	0xb011000	0x14000	0x36b2000	Disabled
0xc7315000	0xb065000	0x5000	0x36c6000	Disabled
0xc731a000	0xb02a000	0x4000	0x36cb000	Disabled
0xc731e000	0xafee000	0xc000	0x36cf000	Disabled
0xc732a000	0xb03a000	0x4000	0x36db000	Disabled
0xc732e000	0xaffe000	0x2000	0x36df000	Disabled
0xc7330000	0xb380000	0x1000	0x36e1000	Disabled
0xc7331000	0xb0c1000	0xf000	0x36e2000	Disabled
0xc7340000	0xb090000	0x1000	0x36f1000	Disabled
0xc7341000	0xb051000	0x14000	0x36f2000	Disabled
0xc7355000	0xb0a5000	0x5000	0x3706000	Disabled
0xc735a000	0xb06a000	0x4000	0x370b000	Disabled
0xc735e000	0xb02e000	0xc000	0x370f000	Disabled
0xc736a000	0xb07a000	0x4000	0x371b000	Disabled
0xc736e000	0xb03e000	0x2000	0x371f000	Disabled
0xc7370000	0xb3c0000	0x1000	0x3721000	Disabled
0xc7371000	0xb101000	0xf000	0x3722000	Disabled
0xc7380000	0xb0d0000	0x1000	0x3731000	Disabled
0xc7381000	0xb091000	0x14000	0x3732000	Disabled
0xc7395000	0xb0e5000	0x5000	0x3746000	Disabled
0xc739a000	0xb0aa000	0x4000	0x374b000	Disabled
0xc739e000	0xb06e000	0xc000	0x374f000	Disabled
0xc73aa000	0xb0ba000	0x4000	0x375b000	Disabled
0xc73ae000	0xb07e000	0x2000	0x375f000	Disabled
0xc73b0000	0xb400000	0x1000	0x3761000	Disabled
0xc73b1000	0xb141000	0xf000	0x3762000	Disabled
0xc73c0000	0xb110000	0x1000	0x3771000	Disabled
0xc73c1000	0xb0d1000	0x14000	0x3772000	Disabled
0xc73d5000	0xb125000	0x5000	0x3786000	Disabled
0xc73da000	0xb0ea000	0x4000	0x378b000	Disabled
0xc73de000	0xb0ae000	0xc000	0x378f000	Disabled
0xc73ea000	0xb0fa000	0x4000	0x379b000	Disabled
0xc73ee000	0xb0be000	0x2000	0x379f000	Disabled
0xc73f0000	0xb440000	0x1000	0x37a1000	Disabled
0xc73f1000	0xb181000	0xf000	0x37a2000	Disabled
0xc7400000	0xb150000	0x1000	0x37b1000	Disabled
0xc7401000	0xb111000	0x14000	0x37b2000	Disabled
0xc7415000	0xb165000	0x5000	0x37c6000	Disabled
0xc741a000	0xb12a000	0x4000	0x37cb000	Disabled
0xc741e000	0xb0ee000	0xc000	0x37cf000	Disabled
0xc742a000	0xb13a000	0x4000	0x37db000	Disabled
0xc742e000	0xb0fe000	0x2000	0x37df000	Disabled
0xc7430000	0xb480000	0x1000	0x37e1000	Disabled
0xc7431000	0xb1c1000	0xf000	0x37e2000	Disabled
0xc7440000	0xb190000	0x1000	0x37f1000	Disabled
0xc7441000	0xb151000	0x14000	0x37f2000	Disabled
0xc7455000	0xb1a5000	0x5000	0x3806000	Disabled
0xc745a000	0xb16a000	0x4000	0x380b000	Disabled
0xc745e000	0xb12e000	0xc000	0x380f000	Disabled
0xc746a000	0xb17a000	0x4000	0x381b000	Disabled
0xc746e000	0xb13e000	0x2000	0x381f000	Disabled
0xc7470000	0xb4c0000	0x1000	0x3821000	Disabled
0xc7471000	0xb201000	0xf000	0x3822000	Disabled
0xc7480000	0xb1d0000	0x1000	0x3831000	Disabled
0xc7481000	0xb191000	0x14000	0x3832000	Disabled
0xc7495000	0xb1e5000	0x5000	0x3846000	Disabled
0xc749a000	0xb1aa000	0x4000	0x384b000	Disabled
0xc749e000	0xb16e000	0xc000	0x384f000	Disabled
0xc74aa000	0xb1ba000	0x4000	0x385b000	Disabled
0xc74ae000	0xb17e000	0x2000	0x385f000	Disabled
0xc74b0000	0xb500000	0x1000	0x3861000	Disabled
0xc74b1000	0xb241000	0xf000	0x3862000	Disabled
0xc74c0000	0xb210000	0x1000	0x3871000	Disabled
0xc74c1000	0xb1d1000	0x14000	0x3872000	Disabled
0xc74d5000	0xb225000	0x5000	0x3886000	Disabled
0xc74da000	0xb1ea000	0x4000	0x388b000	Disabled
0xc74de000	0xb1ae000	0xc000	0x388f000	Disabled
0xc74ea000	0xb1fa000	0x4000	0x389b000	Disabled
0xc74ee000	0xb1be000	0x2000	0x389f000	Disabled
0xc74f0000	0xb540000	0x1000	0x38a1000	Disabled
0xc74f1000	0xb281000	0xf000	0x38a2000	Disabled
0xc7500000	0xb250000	0x1000	0x38b1000	Disabled
0xc7501000	0xb211000	0x14000	0x38b2000	Disabled
0xc7515000	0xb265000	0x5000	0x38c6000	Disabled
0xc751a000	0xb22a000	0x4000	0x38cb000	Disabled
0xc751e000	0xb1ee000	0xc000	0x38cf000	Disabled
0xc752a000	0xb23a000	0x4000	0x38db000	Disabled
0xc752e000	0xb1fe000	0x2000	0x38df000	Disabled
0xc7530000	0xb580000	0x1000	0x38e1000	Disabled
0xc7531000	0xb2c1000	0xf000	0x38e2000	Disabled
0xc7540000	0xb290000	0x1000	0x38f1000	Disabled
0xc7541000	0xb251000	0x14000	0x38f2000	Disabled
0xc7555000	0xb2a5000	0x5000	0x3906000	Disabled
0xc755a000	0xb26a000	0x4000	0x390b000	Disabled
0xc755e000	0xb22e000	0xc000	0x390f000	Disabled
0xc756a000	0xb27a000	0x4000	0x391b000	Disabled
0xc756e000	0xb23e000	0x2000	0x391f000	Disabled
0xc7570000	0xb5c0000	0x1000	0x3921000	Disabled
0xc7571000	0xb301000	0xf000	0x3922000	Disabled
0xc7580000	0xb2d0000	0x1000	0x3931000	Disabled
0xc7581000	0xb291000	0x14000	0x3932000	Disabled
0xc7595000	0xb2e5000	0x5000	0x3946000	Disabled
0xc759a000	0xb2aa000	0x4000	0x394b000	Disabled
0xc759e000	0xb26e000	0xc000	0x394f000	Disabled
0xc75aa000	0xb2ba000	0x4000	0x395b000	Disabled
0xc75ae000	0xb27e000	0x2000	0x395f000	Disabled
0xc75b0000	0xb600000	0x1000	0x3961000	Disabled
0xc75b1000	0xb341000	0xf000	0x3962000	Disabled
0xc75c0000	0xb310000	0x1000	0x3971000	Disabled
0xc75c1000	0xb2d1000	0x14000	0x3972000	Disabled
0xc75d5000	0xb325000	0x5000	0x3986000	Disabled
0xc75da000	0xb2ea000	0x4000	0x398b000	Disabled
0xc75de000	0xb2ae000	0xc000	0x398f000	Disabled
0xc75ea000	0xb2fa000	0x4000	0x399b000	Disabled
0xc75ee000	0xb2be000	0x2000	0x399f000	Disabled
0xc75f0000	0xb640000	0x1000	0x39a1000	Disabled
0xc75f1000	0xb381000	0xf000	0x39a2000	Disabled
0xc7600000	0xb350000	0x1000	0x39b1000	Disabled
0xc7601000	0xb311000	0x14000	0x39b2000	Disabled
0xc7615000	0xb365000	0x5000	0x39c6000	Disabled
0xc761a000	0xb32a000	0x4000	0x39cb000	Disabled
0xc761e000	0xb2ee000	0xc000	0x39cf000	Disabled
0xc762a000	0xb33a000	0x4000	0x39db000	Disabled
0xc762e000	0xb2fe000	0x2000	0x39df000	Disabled
0xc7630000	0xb680000	0x1000	0x39e1000	Disabled
0xc7631000	0xb3c1000	0xf000	0x39e2000	Disabled
0xc7640000	0xb390000	0x1000	0x39f1000	Disabled
0xc7641000	0xb351000	0x14000	0x39f2000	Disabled
0xc7655000	0xb3a5000	0x5000	0x3a06000	Disabled
0xc765a000	0xb36a000	0x4000	0x3a0b000	Disabled
0xc765e000	0xb32e000	0xc000	0x3a0f000	Disabled
0xc766a000	0xb37a000	0x4000	0x3a1b000	Disabled
0xc766e000	0xb33e000	0x2000	0x3a1f000	Disabled
0xc7670000	0xb6c0000	0x1000	0x3a21000	Disabled
0xc7671000	0xb401000	0xf000	0x3a22000	Disabled
0xc7680000	0xb3d0000	0x1000	0x3a31000	Disabled
0xc7681000	0xb391000	0x14000	0x3a32000	Disabled
0xc7695000	0xb3e5000	0x5000	0x3a46000	Disabled
0xc769a000	0xb3aa000	0x4000	0x3a4b000	Disabled
0xc769e000	0xb36e000	0xc000	0x3a4f000	Disabled
0xc76aa000	0xb3ba000	0x4000	0x3a5b000	Disabled
0xc76ae000	0xb37e000	0x2000	0x3a5f000	Disabled
0xc76b0000	0xb700000	0x1000	0x3a61000	Disabled
0xc76b1000	0xb441000	0xf000	0x3a62000	Disabled
0xc76c0000	0xb410000	0x1000	0x3a71000	Disabled
0xc76c1000	0xb3d1000	0x14000	0x3a72000	Disabled
0xc76d5000	0xb425000	0x5000	0x3a86000	Disabled
0xc76da000	0xb3ea000	0x4000	0x3a8b000	Disabled
0xc76de000	0xb3ae000	0xc000	0x3a8f000	Disabled
0xc76ea000	0xb3fa000	0x4000	0x3a9b000	Disabled
0xc76ee000	0xb3be000	0x2000	0x3a9f000	Disabled
0xc76f0000	0xb740000	0x1000	0x3aa1000	Disabled
0xc76f1000	0xb481000	0xf000	0x3aa2000	Disabled
0xc7700000	0xb450000	0x1000	0x3ab1000	Disabled
0xc7701000	0xb411000	0x14000	0x3ab2000	Disabled
0xc7715000	0xb465000	0x5000	0x3ac6000	Disabled
0xc771a000	0xb42a000	0x4000	0x3acb000	Disabled
0xc771e000	0xb3ee000	0xc000	0x3acf000	Disabled
0xc772a000	0xb43a000	0x4000	0x3adb000	Disabled
0xc772e000	0xb3fe000	0x2000	0x3adf000	Disabled
0xc7730000	0xb780000	0x1000	0x3ae1000	Disabled
0xc7731000	0xb4c1000	0xf000	0x3ae2000	Disabled
0xc7740000	0xb490000	0x1000	0x3af1000	Disabled
0xc7741000	0xb451000	0x14000	0x3af2000	Disabled
0xc7755000	0xb4a5000	0x5000	0x3b06000	Disabled
0xc775a000	0xb46a000	0x4000	0x3b0b000	Disabled
0xc775e000	0xb42e000	0xc000	0x3b0f000	Disabled
0xc776a000	0xb47a000	0x4000	0x3b1b000	Disabled
0xc776e000	0xb43e000	0x2000	0x3b1f000	Disabled
0xc7770000	0xb7c0000	0x1000	0x3b21000	Disabled
0xc7771000	0xb501000	0xf000	0x3b22000	Disabled
0xc7780000	0xb4d0000	0x1000	0x3b31000	Disabled
0xc7781000	0xb491000	0x14000	0x3b32000	Disabled
0xc7795000	0xb4e5000	0x5000	0x3b46000	Disabled
0xc779a000	0xb4aa000	0x4000	0x3b4b000	Disabled
0xc779e000	0xb46e000	0xc000	0x3b4f000	Disabled
0xc77aa000	0xb4ba000	0x4000	0x3b5b000	Disabled
0xc77ae000	0xb47e000	0x2000	0x3b5f000	Disabled
0xc77b0000	0xb800000	0x1000	0x3b61000	Disabled
0xc77b1000	0xb541000	0xf000	0x3b62000	Disabled
0xc77c0000	0xb510000	0x1000	0x3b71000	Disabled
0xc77c1000	0xb4d1000	0x14000	0x3b72000	Disabled
0xc77d5000	0xb525000	0x5000	0x3b86000	Disabled
0xc77da000	0xb4ea000	0x4000	0x3b8b000	Disabled
0xc77de000	0xb4ae000	0xc000	0x3b8f000	Disabled
0xc77ea000	0xb4fa000	0x4000	0x3b9b000	Disabled
0xc77ee000	0xb4be000	0x2000	0x3b9f000	Disabled
0xc77f0000	0xb840000	0x1000	0x3ba1000	Disabled
0xc77f1000	0xb581000	0xf000	0x3ba2000	Disabled
0xc7800000	0xb550000	0x1000	0x3bb1000	Disabled
0xc7801000	0xb511000	0x14000	0x3bb2000	Disabled
0xc7815000	0xb565000	0x5000	0x3bc6000	Disabled
0xc781a000	0xb52a000	0x4000	0x3bcb000	Disabled
0xc781e000	0xb4ee000	0xc000	0x3bcf000	Disabled
0xc782a000	0xb53a000	0x4000	0x3bdb000	Disabled
0xc782e000	0xb4fe000	0x2000	0x3bdf000	Disabled
0xc7830000	0xb880000	0x1000	0x3be1000	Disabled
0xc7831000	0xb5c1000	0xf000	0x3be2000	Disabled
0xc7840000	0xb590000	0x1000	0x3bf1000	Disabled
0xc7841000	0xb551000	0x14000	0x3bf2000	Disabled
0xc7855000	0xb5a5000	0x5000	0x3c06000	Disabled
0xc785a000	0xb56a000	0x4000	0x3c0b000	Disabled
0xc785e000	0xb52e000	0xc000	0x3c0f000	Disabled
0xc786a000	0xb57a000	0x4000	0x3c1b000	Disabled
0xc786e000	0xb53e000	0x2000	0x3c1f000	Disabled
0xc7870000	0xb8c0000	0x1000	0x3c21000	Disabled
0xc7871000	0xb601000	0xf000	0x3c22000	Disabled
0xc7880000	0xb5d0000	0x1000	0x3c31000	Disabled
0xc7881000	0xb591000	0x14000	0x3c32000	Disabled
0xc7895000	0xb5e5000	0x5000	0x3c46000	Disabled
0xc789a000	0xb5aa000	0x4000	0x3c4b000	Disabled
0xc789e000	0xb56e000	0xc000	0x3c4f000	Disabled
0xc78aa000	0xb5ba000	0x4000	0x3c5b000	Disabled
0xc78ae000	0xb57e000	0x2000	0x3c5f000	Disabled
0xc78b0000	0xb900000	0x1000	0x3c61000	Disabled
0xc78b1000	0xb641000	0xf000	0x3c62000	Disabled
0xc78c0000	0xb610000	0x1000	0x3c71000	Disabled
0xc78c1000	0xb5d1000	0x14000	0x3c72000	Disabled
0xc78d5000	0xb625000	0x5000	0x3c86000	Disabled
0xc78da000	0xb5ea000	0x4000	0x3c8b000	Disabled
0xc78de000	0xb5ae000	0xc000	0x3c8f000	Disabled
0xc78ea000	0xb5fa000	0x4000	0x3c9b000	Disabled
0xc78ee000	0xb5be000	0x2000	0x3c9f000	Disabled
0xc78f0000	0xb940000	0x1000	0x3ca1000	Disabled
0xc78f1000	0xb681000	0xf000	0x3ca2000	Disabled
0xc7900000	0xb650000	0x1000	0x3cb1000	Disabled
0xc7901000	0xb611000	0x14000	0x3cb2000	Disabled
0xc7915000	0xb665000	0x5000	0x3cc6000	Disabled
0xc791a000	0xb62a000	0x4000	0x3ccb000	Disabled
0xc791e000	0xb5ee000	0xc000	0x3ccf000	Disabled
0xc792a000	0xb63a000	0x4000	0x3cdb000	Disabled
0xc792e000	0xb5fe000	0x2000	0x3cdf000	Disabled
0xc7930000	0xb980000	0x1000	0x3ce1000	Disabled
0xc7931000	0xb6c1000	0xf000	0x3ce2000	Disabled
0xc7940000	0xb690000	0x1000	0x3cf1000	Disabled
0xc7941000	0xb651000	0x14000	0x3cf2000	Disabled
0xc7955000	0xb6a5000	0x5000	0x3d06000	Disabled
0xc795a000	0xb66a000	0x4000	0x3d0b000	Disabled
0xc795e000	0xb62e000	0xc000	0x3d0f000	Disabled
0xc796a000	0xb67a000	0x4000	0x3d1b000	Disabled
0xc796e000	0xb63e000	0x2000	0x3d1f000	Disabled
0xc7970000	0xb9c0000	0x1000	0x3d21000	Disabled
0xc7971000	0xb701000	0xf000	0x3d22000	Disabled
0xc7980000	0xb6d0000	0x1000	0x3d31000	Disabled
0xc7981000	0xb691000	0x14000	0x3d32000	Disabled
0xc7995000	0xb6e5000	0x5000	0x3d46000	Disabled
0xc799a000	0xb6aa000	0x4000	0x3d4b000	Disabled
0xc799e000	0xb66e000	0xc000	0x3d4f000	Disabled
0xc79aa000	0xb6ba000	0x4000	0x3d5b000	Disabled
0xc79ae000	0xb67e000	0x2000	0x3d5f000	Disabled
0xc79b0000	0xba00000	0x1000	0x3d61000	Disabled
0xc79b1000	0xb741000	0xf000	0x3d62000	Disabled
0xc79c0000	0xb710000	0x1000	0x3d71000	Disabled
0xc79c1000	0xb6d1000	0x14000	0x3d72000	Disabled
0xc79d5000	0xb725000	0x5000	0x3d86000	Disabled
0xc79da000	0xb6ea000	0x4000	0x3d8b000	Disabled
0xc79de000	0xb6ae000	0xc000	0x3d8f000	Disabled
0xc79ea000	0xb6fa000	0x4000	0x3d9b000	Disabled
0xc79ee000	0xb6be000	0x2000	0x3d9f000	Disabled
0xc79f0000	0xba40000	0x1000	0x3da1000	Disabled
0xc79f1000	0xb781000	0xf000	0x3da2000	Disabled
0xc7a00000	0xb750000	0x1000	0x3db1000	Disabled
0xc7a01000	0xb711000	0x14000	0x3db2000	Disabled
0xc7a15000	0xb765000	0x5000	0x3dc6000	Disabled
0xc7a1a000	0xb72a000	0x4000	0x3dcb000	Disabled
0xc7a1e000	0xb6ee000	0xc000	0x3dcf000	Disabled
0xc7a2a000	0xb73a000	0x4000	0x3ddb000	Disabled
0xc7a2e000	0xb6fe000	0x2000	0x3ddf000	Disabled
0xc7a30000	0xba80000	0x1000	0x3de1000	Disabled
0xc7a31000	0xb7c1000	0xf000	0x3de2000	Disabled
0xc7a40000	0xb790000	0x1000	0x3df1000	Disabled
0xc7a41000	0xb751000	0x14000	0x3df2000	Disabled
0xc7a55000	0xb7a5000	0x5000	0x3e06000	Disabled
0xc7a5a000	0xb76a000	0x4000	0x3e0b000	Disabled
0xc7a5e000	0xb72e000	0xc000	0x3e0f000	Disabled
0xc7a6a000	0xb77a000	0x4000	0x3e1b000	Disabled
0xc7a6e000	0xb73e000	0x2000	0x3e1f000	Disabled
0xc7a70000	0xbac0000	0x1000	0x3e21000	Disabled
0xc7a71000	0xb801000	0xf000	0x3e22000	Disabled
0xc7a80000	0xb7d0000	0x1000	0x3e31000	Disabled
0xc7a81000	0xb791000	0x14000	0x3e32000	Disabled
0xc7a95000	0xb7e5000	0x5000	0x3e46000	Disabled
0xc7a9a000	0xb7aa000	0x4000	0x3e4b000	Disabled
0xc7a9e000	0xb76e000	0xc000	0x3e4f000	Disabled
0xc7aaa000	0xb7ba000	0x4000	0x3e5b000	Disabled
0xc7aae000	0xb77e000	0x2000	0x3e5f000	Disabled
0xc7ab0000	0xbb00000	0x1000	0x3e61000	Disabled
0xc7ab1000	0xb841000	0xf000	0x3e62000	Disabled
0xc7ac0000	0xb810000	0x1000	0x3e71000	Disabled
0xc7ac1000	0xb7d1000	0x14000	0x3e72000	Disabled
0xc7ad5000	0xb825000	0x5000	0x3e86000	Disabled
0xc7ada000	0xb7ea000	0x4000	0x3e8b000	Disabled
0xc7ade000	0xb7ae000	0xc000	0x3e8f000	Disabled
